Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2000-08-07 00:00:00-04:00,8.20530086565929,8.231515884399414,8.152870828179038,8.231515884399414,1100,0.0,0.0,0.0
2000-08-08 00:00:00-04:00,8.231515884399414,8.231515884399414,8.231515884399414,8.231515884399414,0,0.0,0.0,0.0
2000-08-09 00:00:00-04:00,8.231515884399414,8.231515884399414,8.231515884399414,8.231515884399414,0,0.0,0.0,0.0
2000-08-10 00:00:00-04:00,7.969365119934082,7.969365119934082,7.969365119934082,7.969365119934082,200,0.0,0.0,0.0
2000-08-11 00:00:00-04:00,8.152870178222656,8.152870178222656,8.152870178222656,8.152870178222656,600,0.0,0.0,0.0
2000-08-14 00:00:00-04:00,8.152870178222656,8.152870178222656,8.152870178222656,8.152870178222656,0,0.0,0.0,0.0
2000-08-15 00:00:00-04:00,8.49366545677185,8.49366545677185,8.388805389404297,8.388805389404297,5400,0.0,0.0,0.0
2000-08-16 00:00:00-04:00,8.388805389404297,8.388805389404297,8.388805389404297,8.388805389404297,0,0.0,0.0,0.0
2000-08-17 00:00:00-04:00,8.519880294799805,8.519880294799805,8.519880294799805,8.519880294799805,300,0.0,0.0,0.0
2000-08-18 00:00:00-04:00,8.283945083618164,8.283945083618164,8.283945083618164,8.283945083618164,200,0.0,0.0,0.0
2000-08-21 00:00:00-04:00,8.283945083618164,8.283945083618164,8.283945083618164,8.283945083618164,300,0.0,0.0,0.0
2000-08-22 00:00:00-04:00,8.283945083618164,8.283945083618164,8.283945083618164,8.283945083618164,0,0.0,0.0,0.0
2000-08-23 00:00:00-04:00,8.283945083618164,8.283945083618164,8.283945083618164,8.283945083618164,0,0.0,0.0,0.0
2000-08-24 00:00:00-04:00,8.225828170776367,8.225828170776367,8.225828170776367,8.225828170776367,15000,0.364,0.0,0.0
2000-08-25 00:00:00-04:00,8.332659581664261,8.38607406616211,8.332659581664261,8.38607406616211,2200,0.0,0.0,0.0
2000-08-28 00:00:00-04:00,8.439487045530289,8.439487045530289,8.412779808044434,8.412779808044434,500,0.0,0.0,0.0
2000-08-29 00:00:00-04:00,8.119000711347848,8.27924414644024,8.119000711347848,8.199122428894043,27300,0.0,0.0,0.0
2000-08-30 00:00:00-04:00,8.199122428894043,8.199122428894043,8.199122428894043,8.199122428894043,0,0.0,0.0,0.0
2000-08-31 00:00:00-04:00,8.466194696064237,8.492901934853084,8.43948745727539,8.43948745727539,2600,0.0,0.0,0.0
2000-09-01 00:00:00-04:00,8.43948745727539,8.43948745727539,8.43948745727539,8.43948745727539,4900,0.0,0.0,0.0
2000-09-05 00:00:00-04:00,8.38607406616211,8.38607406616211,8.38607406616211,8.38607406616211,300,0.0,0.0,0.0
2000-09-06 00:00:00-04:00,8.626438550007197,8.653145790100098,8.599731309914295,8.653145790100098,2700,0.0,0.0,0.0
2000-09-07 00:00:00-04:00,8.706558767465445,8.706558767465445,8.653144296499399,8.679851531982422,4400,0.0,0.0,0.0
2000-09-08 00:00:00-04:00,8.546313750438202,8.546313750438202,8.332655906677246,8.332655906677246,1100,0.0,0.0,0.0
2000-09-11 00:00:00-04:00,8.332657313346862,8.573022428154944,8.332657313346862,8.54631519317627,1400,0.0,0.0,0.0
2000-09-12 00:00:00-04:00,8.412779808044434,8.412779808044434,8.412779808044434,8.412779808044434,500,0.0,0.0,0.0
2000-09-13 00:00:00-04:00,8.279242639417772,8.305949873738475,8.225828170776367,8.225828170776367,2100,0.0,0.0,0.0
2000-09-14 00:00:00-04:00,8.119002342224121,8.119002342224121,8.119002342224121,8.119002342224121,1100,0.0,0.0,0.0
2000-09-15 00:00:00-04:00,7.878633793568451,7.9587554931640625,7.878633793568451,7.9587554931640625,10600,0.0,0.0,0.0
2000-09-18 00:00:00-04:00,7.851927472144058,7.851927472144058,7.745098526944819,7.771805763244629,1000,0.0,0.0,0.0
2000-09-19 00:00:00-04:00,7.691686082463776,7.718393325805664,7.691686082463776,7.718393325805664,10500,0.0,0.0,0.0
2000-09-20 00:00:00-04:00,7.531438295074571,7.558145523071289,7.531438295074571,7.558145523071289,400,0.0,0.0,0.0
2000-09-21 00:00:00-04:00,7.691685199737549,7.691685199737549,7.691685199737549,7.691685199737549,10000,0.0,0.0,0.0
2000-09-22 00:00:00-04:00,7.718393325805664,7.718393325805664,7.718393325805664,7.718393325805664,1800,0.0,0.0,0.0
2000-09-25 00:00:00-04:00,7.878634929656982,7.878634929656982,7.878634929656982,7.878634929656982,2000,0.0,0.0,0.0
2000-09-26 00:00:00-04:00,7.5848587571758115,7.798516750335693,7.5848587571758115,7.798516750335693,10700,0.0,0.0,0.0
2000-09-27 00:00:00-04:00,7.664977073669434,7.664977073669434,7.664977073669434,7.664977073669434,100,0.0,0.0,0.0
2000-09-28 00:00:00-04:00,7.664977073669434,7.664977073669434,7.664977073669434,7.664977073669434,0,0.0,0.0,0.0
2000-09-29 00:00:00-04:00,7.745097637176514,7.745097637176514,7.745097637176514,7.745097637176514,300,0.0,0.0,0.0
2000-10-02 00:00:00-04:00,7.7183921629922425,7.7183921629922425,7.531441487764057,7.611563205718994,500,0.0,0.0,0.0
2000-10-03 00:00:00-04:00,7.504734992980957,7.504734992980957,7.504734992980957,7.504734992980957,5100,0.0,0.0,0.0
2000-10-04 00:00:00-04:00,7.504734517799483,7.691685199737549,7.504734517799483,7.691685199737549,200,0.0,0.0,0.0
2000-10-05 00:00:00-04:00,7.771805763244629,7.771805763244629,7.771805763244629,7.771805763244629,200,0.0,0.0,0.0
2000-10-06 00:00:00-04:00,7.691685199737549,7.691685199737549,7.691685199737549,7.691685199737549,200,0.0,0.0,0.0
2000-10-09 00:00:00-04:00,7.344492435455322,7.344492435455322,7.344492435455322,7.344492435455322,100,0.0,0.0,0.0
2000-10-10 00:00:00-04:00,7.584855822154454,7.664977538585663,7.478026866912842,7.478026866912842,900,0.0,0.0,0.0
2000-10-11 00:00:00-04:00,7.558145523071289,7.558145523071289,7.558145523071289,7.558145523071289,200,0.0,0.0,0.0
2000-10-12 00:00:00-04:00,7.291075706481934,7.291075706481934,7.291075706481934,7.291075706481934,500,0.0,0.0,0.0
2000-10-13 00:00:00-04:00,7.344490462455197,7.371197700500488,7.317783224409905,7.371197700500488,12200,0.0,0.0,0.0
2000-10-16 00:00:00-04:00,7.451320648193359,7.451320648193359,7.451320648193359,7.451320648193359,5800,0.0,0.0,0.0
2000-10-17 00:00:00-04:00,7.3444878353792085,7.3444878353792085,7.264366149902344,7.264366149902344,300,0.0,0.0,0.0
2000-10-18 00:00:00-04:00,7.264366149902344,7.264366149902344,7.264366149902344,7.264366149902344,0,0.0,0.0,0.0
2000-10-19 00:00:00-04:00,7.344492435455322,7.344492435455322,7.344492435455322,7.344492435455322,2000,0.0,0.0,0.0
2000-10-20 00:00:00-04:00,7.210955549430143,7.2376627922058105,7.210955549430143,7.2376627922058105,1500,0.0,0.0,0.0
2000-10-23 00:00:00-04:00,7.130831807158714,7.130831807158714,6.890466690063477,6.890466690063477,300,0.0,0.0,0.0
2000-10-24 00:00:00-04:00,6.890466690063477,6.890466690063477,6.890466690063477,6.890466690063477,0,0.0,0.0,0.0
2000-10-25 00:00:00-04:00,6.463151931762695,6.463151931762695,6.463151931762695,6.463151931762695,200,0.0,0.0,0.0
2000-10-26 00:00:00-04:00,6.489860534667969,6.489860534667969,6.489860534667969,6.489860534667969,100,0.0,0.0,0.0
2000-10-27 00:00:00-04:00,6.489860534667969,6.489860534667969,6.489860534667969,6.489860534667969,0,0.0,0.0,0.0
2000-10-30 00:00:00-05:00,6.489860534667969,6.489860534667969,6.489860534667969,6.489860534667969,0,0.0,0.0,0.0
2000-10-31 00:00:00-05:00,6.890466690063477,6.890466690063477,6.890466690063477,6.890466690063477,500,0.0,0.0,0.0
2000-11-01 00:00:00-05:00,6.970590851523659,7.050712585449219,6.970590851523659,7.050712585449219,1200,0.0,0.0,0.0
2000-11-02 00:00:00-05:00,7.050712585449219,7.050712585449219,7.050712585449219,7.050712585449219,3100,0.0,0.0,0.0
2000-11-03 00:00:00-05:00,6.943881772458553,6.943881772458553,6.730223871767521,6.837052822113037,1800,0.0,0.0,0.0
2000-11-06 00:00:00-05:00,6.837052822113037,6.837052822113037,6.837052822113037,6.837052822113037,700,0.0,0.0,0.0
2000-11-07 00:00:00-05:00,6.837052822113037,6.837052822113037,6.837052822113037,6.837052822113037,12000,0.0,0.0,0.0
2000-11-08 00:00:00-05:00,7.130832435563207,7.130832435563207,6.837052822113037,6.837052822113037,7300,0.0,0.0,0.0
2000-11-09 00:00:00-05:00,6.650102682652012,6.650102682652012,6.6233954429626465,6.6233954429626465,1500,0.0,0.0,0.0
2000-11-10 00:00:00-05:00,6.6233954429626465,6.6233954429626465,6.6233954429626465,6.6233954429626465,0,0.0,0.0,0.0
2000-11-13 00:00:00-05:00,6.7302221570696155,6.7302221570696155,6.543271541595459,6.543271541595459,4400,0.0,0.0,0.0
2000-11-14 00:00:00-05:00,6.8370504940257355,6.8370504940257355,6.810343265533447,6.810343265533447,300,0.0,0.0,0.0
2000-11-15 00:00:00-05:00,6.810343265533447,6.810343265533447,6.810343265533447,6.810343265533447,0,0.0,0.0,0.0
2000-11-16 00:00:00-05:00,6.756932258605957,6.756932258605957,6.756932258605957,6.756932258605957,200,0.0,0.0,0.0
2000-11-17 00:00:00-05:00,6.516564725860348,6.59668642330945,6.516564725860348,6.569979190826416,2800,0.0,0.0,0.0
2000-11-20 00:00:00-05:00,6.569979190826416,6.569979190826416,6.569979190826416,6.569979190826416,0,0.0,0.0,0.0
2000-11-21 00:00:00-05:00,6.569979190826416,6.569979190826416,6.569979190826416,6.569979190826416,0,0.0,0.0,0.0
2000-11-22 00:00:00-05:00,6.569979190826416,6.569979190826416,6.569979190826416,6.569979190826416,0,0.0,0.0,0.0
2000-11-24 00:00:00-05:00,6.569979190826416,6.569979190826416,6.569979190826416,6.569979190826416,0,0.0,0.0,0.0
2000-11-27 00:00:00-05:00,6.650100464723549,6.650100464723549,6.543271541595459,6.543271541595459,7800,0.0,0.0,0.0
2000-11-28 00:00:00-05:00,6.409736470973238,6.409736470973238,6.276200294494629,6.276200294494629,600,0.0,0.0,0.0
2000-11-29 00:00:00-05:00,6.276200294494629,6.276200294494629,6.276200294494629,6.276200294494629,0,0.0,0.0,0.0
2000-11-30 00:00:00-05:00,6.169371604919434,6.169371604919434,6.169371604919434,6.169371604919434,13900,0.0,0.0,0.0
2000-12-01 00:00:00-05:00,6.169371604919434,6.169371604919434,6.169371604919434,6.169371604919434,0,0.0,0.0,0.0
2000-12-04 00:00:00-05:00,6.14266300201416,6.14266300201416,6.14266300201416,6.14266300201416,400,0.0,0.0,0.0
2000-12-05 00:00:00-05:00,6.14266300201416,6.14266300201416,6.14266300201416,6.14266300201416,0,0.0,0.0,0.0
2000-12-06 00:00:00-05:00,6.463151931762695,6.463151931762695,6.463151931762695,6.463151931762695,1900,0.0,0.0,0.0
2000-12-07 00:00:00-05:00,6.43644261846737,6.543271541595459,6.43644261846737,6.543271541595459,4400,0.0,0.0,0.0
2000-12-08 00:00:00-05:00,6.7836384773254395,6.7836384773254395,6.7836384773254395,6.7836384773254395,43500,0.0,0.0,0.0
2000-12-11 00:00:00-05:00,6.917172431945801,6.917172431945801,6.917172431945801,6.917172431945801,3700,0.0,0.0,0.0
2000-12-12 00:00:00-05:00,6.970590662956238,6.970590662956238,6.943883419036865,6.943883419036865,3500,0.0,0.0,0.0
2000-12-13 00:00:00-05:00,6.810345584526658,6.837052822113037,6.7569311093539,6.837052822113037,39900,0.0,0.0,0.0
2000-12-14 00:00:00-05:00,6.943883419036865,6.943883419036865,6.943883419036865,6.943883419036865,5300,0.0,0.0,0.0
2000-12-15 00:00:00-05:00,6.837055607064689,6.863762855529785,6.837055607064689,6.863762855529785,700,0.0,0.0,0.0
2000-12-18 00:00:00-05:00,6.9972968101501465,6.9972968101501465,6.9972968101501465,6.9972968101501465,700,0.0,0.0,0.0
2000-12-19 00:00:00-05:00,6.9972968101501465,6.9972968101501465,6.9972968101501465,6.9972968101501465,600,0.0,0.0,0.0
2000-12-20 00:00:00-05:00,6.75899600982666,6.75899600982666,6.75899600982666,6.75899600982666,700,0.005,0.0,0.0
2000-12-21 00:00:00-05:00,6.5987036143367,6.75899600982666,6.5987036143367,6.75899600982666,500,0.0,0.0,0.0
2000-12-22 00:00:00-05:00,6.785711050033569,6.785711050033569,6.625418663024902,6.625418663024902,4000,0.0,0.0,0.0
2000-12-26 00:00:00-05:00,6.625418663024902,6.625418663024902,6.625418663024902,6.625418663024902,0,0.0,0.0,0.0
2000-12-27 00:00:00-05:00,6.785709857940674,6.785709857940674,6.785709857940674,6.785709857940674,600,0.0,0.0,0.0
2000-12-28 00:00:00-05:00,6.999434471130371,6.999434471130371,6.999434471130371,6.999434471130371,800,0.0,0.0,0.0
2000-12-29 00:00:00-05:00,6.999435179161303,7.052865982055664,6.83914277047822,7.052865982055664,24400,0.0,0.0,0.0
2001-01-02 00:00:00-05:00,7.213157535938735,7.213157535938735,7.026149747969953,7.133011341094971,27600,0.0,0.0,0.0
2001-01-03 00:00:00-05:00,7.106296264463,7.694035053253174,7.106296264463,7.694035053253174,2700,0.0,0.0,0.0
2001-01-04 00:00:00-05:00,7.640603300551294,7.667318696707067,7.587172508239746,7.587172508239746,4000,0.0,0.0,0.0
2001-01-05 00:00:00-05:00,7.426881313323975,7.426881313323975,7.426881313323975,7.426881313323975,500,0.0,0.0,0.0
2001-01-08 00:00:00-05:00,7.426881313323975,7.426881313323975,7.426881313323975,7.426881313323975,0,0.0,0.0,0.0
2001-01-09 00:00:00-05:00,7.667318460824607,7.667318460824607,7.640603065490723,7.640603065490723,2700,0.0,0.0,0.0
2001-01-10 00:00:00-05:00,7.587172508239746,7.613887904395519,7.587172508239746,7.587172508239746,600,0.0,0.0,0.0
2001-01-11 00:00:00-05:00,7.587172866285893,7.613888263702392,7.587172866285893,7.613888263702393,300,0.0,0.0,0.0
2001-01-12 00:00:00-05:00,7.613888263702392,7.667319058535392,7.587172866285893,7.613888263702393,13700,0.0,0.0,0.0
2001-01-16 00:00:00-05:00,7.613888991776333,7.613888991776333,7.453596591949463,7.453596591949463,3300,0.0,0.0,0.0
2001-01-17 00:00:00-05:00,7.640606115942132,7.800898551940919,7.640606115942132,7.800898551940918,10800,0.0,0.0,0.0
2001-01-18 00:00:00-05:00,7.85432613178835,7.881041526794434,7.85432613178835,7.881041526794434,1100,0.0,0.0,0.0
2001-01-19 00:00:00-05:00,7.961185932159424,7.987901321193516,7.90775515409124,7.961185932159424,60200,0.0,0.0,0.0
2001-01-22 00:00:00-05:00,7.9344696526641325,7.9344696526641325,7.827608108520508,7.827608108520508,10600,0.0,0.0,0.0
2001-01-23 00:00:00-05:00,7.961185932159424,7.961185932159424,7.854324376023056,7.961185932159424,62400,0.0,0.0,0.0
2001-01-24 00:00:00-05:00,8.068047488295791,8.121478266363976,7.961185932159424,7.961185932159424,1800,0.0,0.0,0.0
2001-01-25 00:00:00-05:00,7.934471130371094,7.934471130371094,7.934471130371094,7.934471130371094,2000,0.0,0.0,0.0
2001-01-26 00:00:00-05:00,7.854326963424683,7.907757759094238,7.827611565589905,7.907757759094238,700,0.0,0.0,0.0
2001-01-29 00:00:00-05:00,7.800896780212044,7.993247985839844,7.800896780212044,7.993247985839844,19100,0.0,0.0,0.0
2001-01-30 00:00:00-05:00,7.907756160580001,7.929128148411884,7.822266578674316,7.822266578674316,8200,0.0,0.0,0.0
2001-01-31 00:00:00-05:00,7.822267694514206,8.014618873596191,7.822267694514206,8.014618873596191,54600,0.0,0.0,0.0
2001-02-01 00:00:00-05:00,7.788071816066074,7.788071816066074,7.67266192692712,7.67693567276001,62500,0.0,0.0,0.0
2001-02-02 00:00:00-05:00,7.565800510638032,7.723955199176271,7.480310916900635,7.480310916900635,8100,0.0,0.0,0.0
2001-02-05 00:00:00-05:00,7.373449325561523,7.373449325561523,7.373449325561523,7.373449325561523,400,0.0,0.0,0.0
2001-02-06 00:00:00-05:00,7.540151636354668,7.651287759885738,7.540151636354668,7.578621864318848,100600,0.0,0.0,0.0
2001-02-07 00:00:00-05:00,7.407642928122876,7.527328162712052,7.407642928122876,7.484583377838135,61600,0.0,0.0,0.0
2001-02-08 00:00:00-05:00,7.694035053253174,7.745328979002149,7.629918257533922,7.694035053253174,62500,0.0,0.0,0.0
2001-02-09 00:00:00-05:00,7.694035053253174,7.758151848972425,7.694035053253174,7.694035053253174,2800,0.0,0.0,0.0
2001-02-12 00:00:00-05:00,7.694035699386931,7.7367805052191745,7.634193460395405,7.6512908935546875,17200,0.0,0.0,0.0
2001-02-13 00:00:00-05:00,7.694035699386931,7.694035699386931,7.6512908935546875,7.6512908935546875,2000,0.0,0.0,0.0
2001-02-14 00:00:00-05:00,7.80944299697876,7.80944299697876,7.80944299697876,7.80944299697876,100,0.0,0.0,0.0
2001-02-15 00:00:00-05:00,7.694034414259042,7.770974888847909,7.672662422557346,7.73677921295166,2900,0.0,0.0,0.0
2001-02-16 00:00:00-05:00,7.4845855041538565,7.4845855041538565,7.2708623343560514,7.411919593811035,107900,0.0,0.0,0.0
2001-02-20 00:00:00-05:00,7.373448985234309,7.373448985234309,7.181097816025581,7.24521541595459,5300,0.0,0.0,0.0
2001-02-21 00:00:00-05:00,7.1169816565779875,7.1169816565779875,7.018669190474654,7.095609664916992,2400,0.0,0.0,0.0
2001-02-22 00:00:00-05:00,6.98447287756392,7.116981007411824,6.98447287756392,7.031492233276367,600,0.0,0.0,0.0
2001-02-23 00:00:00-05:00,7.035768656754031,7.159728527069092,7.035768656754031,7.159728527069092,700,0.0,0.0,0.0
2001-02-26 00:00:00-05:00,7.266588845357841,7.330705642700195,7.24521685134016,7.330705642700195,3700,0.0,0.0,0.0
2001-02-27 00:00:00-05:00,7.095607579759867,7.095607579759867,6.9417266760955405,7.010118007659912,9800,0.0,0.0,0.0
2001-02-28 00:00:00-05:00,7.266589193633108,7.266589193633108,7.052865982055664,7.052865982055664,2100,0.0,0.0,0.0
2001-03-01 00:00:00-05:00,7.052865982055664,7.052865982055664,7.052865982055664,7.052865982055664,300,0.0,0.0,0.0
2001-03-02 00:00:00-05:00,7.266588357894226,7.4974097911897095,7.266588357894226,7.458939552307129,16500,0.0,0.0,0.0
2001-03-05 00:00:00-05:00,7.587173138389559,7.587173138389559,7.4161947518499,7.458939552307129,68900,0.0,0.0,0.0
2001-03-06 00:00:00-05:00,7.5016818057915815,7.52305460873114,7.279410362243652,7.279410362243652,24500,0.0,0.0,0.0
2001-03-07 00:00:00-05:00,7.3093323799784455,7.416193962097168,7.266587584073123,7.416193962097168,184300,0.0,0.0,0.0
2001-03-08 00:00:00-05:00,7.287959731903106,7.480310909989951,7.287959731903106,7.373449325561523,593500,0.0,0.0,0.0
2001-03-09 00:00:00-05:00,7.223840567272739,7.266585350036621,7.129802697423335,7.266585350036621,400,0.0,0.0,0.0
2001-03-12 00:00:00-05:00,7.258038259260017,7.258038259260017,6.988747438564066,7.031492233276367,2300,0.0,0.0,0.0
2001-03-13 00:00:00-05:00,7.031492233276367,7.031492233276367,7.031492233276367,7.031492233276367,3000,0.0,0.0,0.0
2001-03-14 00:00:00-05:00,6.736553747114074,6.839140760689727,6.710906789897884,6.715181350708008,451100,0.0,0.0,0.0
2001-03-15 00:00:00-05:00,6.753653055824432,6.753653055824432,6.646791458129883,6.646791458129883,21500,0.0,0.0,0.0
2001-03-16 00:00:00-05:00,6.6467901990088345,6.710906982421875,6.501458388451737,6.710906982421875,1700,0.0,0.0,0.0
2001-03-19 00:00:00-05:00,6.710906982421875,6.710906982421875,6.710906982421875,6.710906982421875,0,0.0,0.0,0.0
2001-03-20 00:00:00-05:00,6.770750087182336,6.770750087182336,6.604045867919922,6.604045867919922,19600,0.0,0.0,0.0
2001-03-21 00:00:00-05:00,6.646788540487357,6.685258763993833,6.441614151000977,6.441614151000977,5400,0.0,0.0,0.0
2001-03-22 00:00:00-05:00,6.313382353360471,6.313382353360471,6.005620888269578,6.133854866027832,170700,0.0,0.0,0.0
2001-03-23 00:00:00-05:00,6.17659981548759,6.17659981548759,5.971425758522547,6.112483024597168,1700,0.0,0.0,0.0
2001-03-26 00:00:00-05:00,6.390322970785663,6.501459121704102,6.390322970785663,6.501459121704102,5600,0.0,0.0,0.0
2001-03-27 00:00:00-05:00,6.595496633844375,6.663887977600098,6.595496633844375,6.663887977600098,900,0.0,0.0,0.0
2001-03-28 00:00:00-05:00,6.433066291850843,6.497183067766343,6.411693897330836,6.45443868637085,75700,0.0,0.0,0.0
2001-03-29 00:00:00-05:00,6.304832579961985,6.522830278866546,6.304832579961985,6.497183322906494,217000,0.0,0.0,0.0
2001-03-30 00:00:00-05:00,6.28345999669531,6.403144836425781,6.155226036018973,6.403144836425781,82100,0.0,0.0,0.0
2001-04-02 00:00:00-04:00,6.304833231275785,6.304833231275785,6.091110070893555,6.133854866027832,14000,0.0,0.0,0.0
2001-04-03 00:00:00-04:00,6.133854866027832,6.133854866027832,5.971425215219988,6.133854866027832,3700,0.0,0.0,0.0
2001-04-04 00:00:00-04:00,6.1766013234503685,6.283462939453471,6.1766013234503685,6.197973728179932,70400,0.0,0.0,0.0
2001-04-05 00:00:00-04:00,6.326204786135597,6.403144836425781,6.309106951888387,6.403144836425781,21800,0.0,0.0,0.0
2001-04-06 00:00:00-04:00,6.4758114675444665,6.4758114675444665,6.2920098304748535,6.2920098304748535,160700,0.0,0.0,0.0
2001-04-09 00:00:00-04:00,6.347577667154661,6.4330668449401855,6.347577667154661,6.4330668449401855,18000,0.0,0.0,0.0
2001-04-10 00:00:00-04:00,6.6254178579205885,6.680985927581787,6.6254178579205885,6.680985927581787,5100,0.0,0.0,0.0
2001-04-11 00:00:00-04:00,6.582671649445327,6.582671649445327,6.514280319213867,6.514280319213867,200,0.0,0.0,0.0
2001-04-12 00:00:00-04:00,6.514280319213867,6.514280319213867,6.514280319213867,6.514280319213867,0,0.0,0.0,0.0
2001-04-16 00:00:00-04:00,6.514280319213867,6.514280319213867,6.514280319213867,6.514280319213867,0,0.0,0.0,0.0
2001-04-17 00:00:00-04:00,6.3475766587156945,6.3475766587156945,6.2193427085876465,6.2193427085876465,4900,0.0,0.0,0.0
2001-04-18 00:00:00-04:00,6.839141845703125,6.839141845703125,6.625418663024902,6.625418663024902,200,0.0,0.0,0.0
2001-04-19 00:00:00-04:00,6.403146357370133,6.403146357370133,6.304833889007568,6.304833889007568,6600,0.0,0.0,0.0
2001-04-20 00:00:00-04:00,6.018443286041052,6.018443286041052,5.770524488764935,5.838915824890137,289300,0.0,0.0,0.0
2001-04-23 00:00:00-04:00,5.941502895103245,5.98424768447876,5.911581787127099,5.98424768447876,7900,0.0,0.0,0.0
2001-04-24 00:00:00-04:00,6.0269927978515625,6.0269927978515625,6.005620402014874,6.0269927978515625,23400,0.0,0.0,0.0
2001-04-25 00:00:00-04:00,6.0269927978515625,6.0269927978515625,5.984248006178186,6.0269927978515625,218300,0.0,0.0,0.0
2001-04-26 00:00:00-04:00,6.155227577940032,6.283461570739746,6.155227577940032,6.283461570739746,31400,0.0,0.0,0.0
2001-04-27 00:00:00-04:00,6.497183322906494,6.531378992423539,6.49290876230573,6.497183322906494,3200,0.0,0.0,0.0
2001-04-30 00:00:00-04:00,6.5826743449587575,6.732280746835177,6.518557548522949,6.518557548522949,6200,0.0,0.0,0.0
2001-05-01 00:00:00-04:00,6.522831916809082,6.522831916809082,6.522831916809082,6.522831916809082,200,0.0,0.0,0.0
2001-05-02 00:00:00-04:00,6.497183820930495,6.518556217928024,6.390322243587412,6.428792476654053,6400,0.0,0.0,0.0
2001-05-03 00:00:00-04:00,6.428792228959575,6.539928362949121,6.386047436611427,6.462987899780273,23200,0.0,0.0,0.0
2001-05-04 00:00:00-04:00,6.625418663024902,6.629693224513176,6.625418663024902,6.625418663024902,46000,0.0,0.0,0.0
2001-05-07 00:00:00-04:00,6.680987143273082,6.689535859121739,6.53138074329747,6.5399298667907715,2100,0.0,0.0,0.0
2001-05-08 00:00:00-04:00,6.518557556470235,6.518557556470235,6.411695957183838,6.411695957183838,85100,0.0,0.0,0.0
2001-05-09 00:00:00-04:00,6.428792476654053,6.428792476654053,6.428792476654053,6.428792476654053,200,0.0,0.0,0.0
2001-05-10 00:00:00-04:00,6.561300508984354,6.561300508984354,6.437341105073934,6.497183322906494,94300,0.0,0.0,0.0
2001-05-11 00:00:00-04:00,6.497183322906494,6.497183322906494,6.497183322906494,6.497183322906494,0,0.0,0.0,0.0
2001-05-14 00:00:00-04:00,6.240715527083842,6.262087513858728,6.240715527083842,6.249264240264893,3400,0.0,0.0,0.0
2001-05-15 00:00:00-04:00,6.0911106463354665,6.146678722201846,6.0911106463354665,6.121031761169434,87100,0.0,0.0,0.0
2001-05-16 00:00:00-04:00,6.121031429706194,6.210795176991867,6.121031429706194,6.176599502563477,639500,0.0,0.0,0.0
2001-05-17 00:00:00-04:00,6.390324679466825,6.4544418948997695,6.351854431736002,6.36895227432251,23000,0.0,0.0,0.0
2001-05-18 00:00:00-04:00,6.377499025116,6.492909317696869,6.3689499031831955,6.47581148147583,22700,0.0,0.0,0.0
2001-05-21 00:00:00-04:00,6.360403556851617,6.467265174928469,6.360403556851617,6.36895227432251,3000,0.0,0.0,0.0
2001-05-22 00:00:00-04:00,6.561301186062539,6.561301186062539,6.415969371795654,6.415969371795654,11600,0.0,0.0,0.0
2001-05-23 00:00:00-04:00,6.390324679466825,6.424520364639839,6.326207871678602,6.36895227432251,4400,0.0,0.0,0.0
